measurement_id,case_id,sensor_position,asset_type,bearing_model,fault_origin,fixed_speed,sampling_rate,rpm,signal_length,unit,ftf_multiple,bpf_multiple,bpfo_multiple,bpfi_multiple,Bearing_health_state,mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,shape_factor,impulse_factor,p5,p25,p75,p95,iqr,fft_mean,fft_std,fft_peak,fft_peak_freq_norm,spectral_centroid,spectral_bandwidth,band_energy_low,band_energy_mid_low,band_energy_mid_high,band_energy_high
68,8,DS,Roller,BRG_D,DS,0,640,1069.22,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000383715,0.0216993,0.0413347,0.0609205,0.231153,3.57184,-0.0951021,-0.312594,1.23774,4.39762,-0.0808973,-0.0442588,0.0369846,0.111009,0.015741,3.56883,6.68638,212.482,0.180899,0.206538,0.117101,-787263.0,236251.0,-16019800.0,16233600.0
69,9,DS,Pump,BRG_H,FS,0,6400,1216.84,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-8.28376e-05,5.94761,5.9141,20.6419,41.1238,3.50288,-0.00543184,-0.0571216,1.26345,4.43405,-9.79124,-3.8611,3.8967,9.84432,7.72833,347.14,673.553,10986.6,0.489684,0.409708,0.103929,11724300.0,36491500.0,273319000.0,4377350000.0
70,1,DS,Pump,BRG_K,DS,0,12800,2482.93,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000503077,6.5835,6.61211,64.2404,88.1642,9.72574,1.23594,5.076,1.35742,13.2534,-9.35536,-4.17326,3.39541,10.9387,7.56481,543.842,647.262,17005.4,0.00606088,0.175212,0.147529,4474210000.0,322691000.0,811446000.0,170875000.0
71,7,DS,Agitator,BRG_E,DS,1,5120,1166.09,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000106577,0.743042,0.762312,3.52541,6.89948,4.78517,-0.267666,1.30399,1.32831,6.3778,-1.31497,-0.428119,0.435155,1.2326,0.877436,37.546,90.0274,3751.85,0.00297763,0.173098,0.15028,67973700.0,4711390.0,-10933700.0,11116100.0
72,7,DS,Agitator,BRG_E,DS,1,5120,1164.11,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000479264,0.525981,0.537298,2.56452,4.65163,4.09216,-0.00737031,0.325077,1.26745,5.21695,-0.946987,-0.380632,0.379409,0.951191,0.688309,34.8926,60.8526,1862.81,0.00356163,0.186105,0.147407,24288300.0,1731900.0,-34842600.0,9680750.0
73,2,FS,Pump,BRG_F,DS,0,5120,1096.76,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000517869,1.78608,1.76459,5.84703,11.7064,3.36761,-0.004328,-0.369278,1.23502,4.13129,-2.83539,-1.24931,1.23487,2.94923,2.46655,106.48,195.471,7878.19,0.191953,0.348847,0.132553,4744210.0,165713000.0,-28320800.0,242116000.0
74,9,FS,Pump,BRG_B,FS,0,6400,1214.99,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000586422,2.12477,2.05015,8.39288,16.733,4.01692,0.0306261,-0.0153456,1.25825,5.07605,-3.42589,-1.40198,1.41176,3.4943,2.83378,208.073,176.59,2837.38,0.0148788,0.235286,0.151851,272315000.0,68306300.0,156846000.0,121276000.0
75,9,DS,Pump,BRG_H,FS,0,6400,1203.08,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.000218753,6.08664,6.10029,20.281,39.6963,3.32534,-0.00786018,-0.262723,1.24492,4.16221,-10.1618,-4.13007,4.16339,10.161,8.32298,351.053,693.995,10567.1,0.488824,0.413118,0.10111,19506000.0,46150200.0,282256000.0,4644510000.0
76,7,FS,Agitator,BRG_A,DS,1,5120,1162.86,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000225213,0.942036,0.890987,4.02172,7.92458,4.40754,-0.0505961,-0.0149587,1.26168,5.57144,-1.53269,-0.615889,0.600723,1.54128,1.183,50.9775,107.982,4157.37,0.0252402,0.178818,0.134696,81130500.0,7233130.0,66923500.0,19749600.0
77,8,DS,Roller,BRG_D,DS,0,640,1203.75,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000405583,0.0777989,0.0342671,0.0591689,0.268306,3.87852,0.00219213,-0.0541663,1.24751,4.82741,-0.0567044,-0.0360904,-0.00127118,0.0509209,0.141993,-0.652821,9.5292,256.885,0.163147,0.216323,0.119044,-1294300.0,4604970.0,484835.0,-11015700.0
78,9,DS,Pump,BRG_H,FS,0,6400,1177.63,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,0.000231805,6.70931,6.68305,24.843,49.0766,3.73303,-0.00237503,0.026462,1.26775,4.73293,-11.1101,-4.30766,4.33621,11.1114,8.65581,344.997,778.623,16991.6,0.496251,0.409191,0.106879,18914800.0,34268100.0,255881000.0,5662380000.0
79,3,FS,Engine,BRG_A,DS,1,5120,1161.14,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000393586,2.84963,2.85787,10.3963,20.8429,3.61997,0.0265415,-0.302681,1.22852,4.44512,-4.54087,-2.04838,2.01599,4.73174,4.06792,164.603,324.941,12143.8,0.164241,0.27996,0.130087,38428500.0,526298000.0,347733000.0,206408000.0
80,9,FS,Pump,BRG_B,FS,0,6400,1204.7,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,1.3773e-05,1.88994,1.91667,7.9671,15.3431,4.12276,0.0285183,0.00341626,1.2512,5.1572,-3.05729,-1.32857,1.27966,3.17563,2.57377,189.239,155.482,3738.31,0.0226964,0.244393,0.149335,191309000.0,68274800.0,124632000.0,132858000.0
81,8,DS,Roller,BRG_D,DS,0,640,1269.32,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,0.000168291,0.0850757,0.0509721,0.574291,0.419814,6.70389,0.106712,2.38809,1.30721,8.74494,-0.0270136,-0.0320893,0.0548356,0.166574,0.0945686,7.1604,7.96511,127.296,0.265446,0.240078,0.130581,8672540.0,-329588.0,-66173300.0,8092470.0
82,2,FS,Pump,BRG_F,DS,0,5120,1101.44,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000469991,1.39513,1.42835,6.0576,11.6299,4.3367,0.00899974,-0.134387,1.24387,5.35741,-2.35379,-0.985341,0.962817,2.31634,1.91709,100.424,143.188,8185.71,0.196418,0.310512,0.154319,40809500.0,100113000.0,-59307900.0,111525000.0
83,7,DS,Agitator,BRG_E,DS,1,5120,1158.29,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000430236,1.0638,1.05201,4.19608,8.47649,3.98288,0.0454258,-0.0923947,1.25024,4.96105,-1.78028,-0.705764,0.734311,1.80757,1.42166,50.8397,122.789,3322.05,0.0454962,0.223398,0.12456,49066800.0,26717800.0,131743000.0,-622649.0
84,8,FS,Roller,BRG_D,DS,0,640,1010.35,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,-2.28606e-07,0.073622,0.0530554,0.214911,0.492127,4.00796,0.0184849,-0.299346,1.22264,4.90106,-0.12394,-0.0683841,0.051554,0.162347,0.139638,0.673983,8.37366,493.678,0.211497,0.217273,0.120308,-351726.0,-251002.0,31839900.0,29057200.0
85,9,DS,Pump,BRG_H,FS,0,6400,1174.92,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-7.45349e-05,6.49779,6.50919,24.7132,46.3221,3.77794,-0.0101586,-0.0410399,1.27238,4.81793,-10.9602,-4.12186,4.13982,10.9387,8.26371,350.107,750.702,11330.8,0.480093,0.409773,0.106339,24644500.0,46422100.0,198437000.0,5341970000.0
86,11,FS,Roller,BRG_E,FS,0,512,33.1973,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000546336,0.117609,0.0989461,0.375167,1.21954,3.93107,0.00594377,0.0479873,1.25195,4.87956,-0.184134,-0.0675935,0.0740141,0.13018,0.167071,6.61105,3.98409,50.3069,0.0960988,0.216054,0.141758,7691550.0,-3624770.0,-23215000.0,-18648300.0
87,3,FS,Engine,BRG_A,DS,1,5120,1162.46,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000612233,0.565513,0.581168,1.98201,4.0601,3.7928,-0.130956,-0.296022,1.22103,4.62827,-1.01142,-0.427757,0.424591,0.865497,0.880564,32.6108,62.0082,4050.44,0.0276269,0.215337,0.164901,48674000.0,2971270.0,2683710.0,3977140.0
88,7,DS,Agitator,BRG_E,DS,1,5120,1158.43,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000229263,0.666436,0.639056,2.55277,4.94395,3.79133,0.0704936,-0.175459,1.24317,4.73328,-1.0381,-0.431412,0.445999,1.10522,0.890536,41.0336,75.6556,2438.4,0.140542,0.203821,0.137286,20544200.0,34180200.0,32083800.0,42478500.0
89,7,DS,Agitator,BRG_E,DS,1,5120,1158.1,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000588586,1.34204,1.32985,5.08927,10.2601,3.82223,0.064116,0.0328802,1.25766,4.76346,-2.13348,-0.888903,0.880363,2.19445,1.76622,87.2579,148.807,2441.1,0.0458281,0.223064,0.126549,70976300.0,47205400.0,158139000.0,-1965090.0
90,2,FS,Pump,BRG_F,DS,0,5120,1099.53,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000244707,1.77365,1.82896,6.50892,12.2132,3.50486,0.0017829,-0.283439,1.22945,4.31672,-2.9857,-1.29773,1.3244,3.0383,2.5829,104.253,208.845,9490.2,0.18933,0.347972,0.130379,1028250.0,220114000.0,82166900.0,233591000.0
91,11,DS,Roller,BRG_E,FS,0,512,35.8359,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,5.11932e-05,0.0910516,0.1098,0.477684,0.512547,3.37581,-0.0193771,-0.0566267,1.24318,4.22106,-0.164621,-0.0658574,0.0678324,0.218941,0.145176,4.83744,7.22662,181.51,0.00143688,0.214287,0.142097,-616520.0,2424830.0,46897000.0,10808500.0
92,8,DS,Roller,BRG_D,DS,0,640,1159.79,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,0.000229032,0.090904,0.061964,0.409947,1.06604,8.75598,0.0771901,3.81442,1.33615,11.6738,-0.139348,-0.0566706,0.052543,0.0367977,0.0785058,6.83566,8.58894,356.811,0.281807,0.24,0.129722,4844840.0,5987470.0,299119.0,7830950.0
93,3,FS,Engine,BRG_A,DS,1,5120,1165.6,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000442308,3.05084,3.03538,11.0266,21.1612,3.61737,0.013611,-0.255398,1.23423,4.48365,-4.93398,-2.11077,2.14019,4.86015,4.28071,183.44,337.49,10431.2,0.159685,0.286356,0.121559,27402200.0,512414000.0,474085000.0,190246000.0
94,8,DS,Roller,BRG_D,DS,0,640,1048.23,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,8.05494e-05,0.0663738,0.0126215,0.611976,1.00302,8.57986,-0.000760727,3.28656,1.32522,11.3835,-0.150543,-0.0509068,-0.00369676,0.135188,0.0728888,4.92302,4.98179,167.2,0.0789304,0.236107,0.129975,2570520.0,4756610.0,-149934.0,11522600.0
95,3,FS,Engine,BRG_A,DS,1,5120,1163.62,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000396671,1.67408,1.68633,6.15401,12.2312,3.67972,-0.0980917,-0.124315,1.24847,4.58042,-2.8567,-1.11999,1.17951,2.66383,2.21021,95.0529,194.806,4953.36,0.162765,0.301072,0.133293,17501400.0,120385000.0,84855300.0,170395000.0
96,8,FS,Roller,BRG_D,DS,0,640,1255.88,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000484684,0.0673862,0.076352,0.338697,0.561077,4.51359,-0.006476,0.138597,1.25324,5.63924,-0.100493,-0.0611747,0.0441178,0.0627884,0.0830781,4.37367,2.24948,280.367,0.262416,0.222418,0.124988,710208.0,2400420.0,25621400.0,3882470.0
97,7,FS,Agitator,BRG_A,DS,1,5120,1161.75,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.00057112,0.877474,0.879983,4.21927,7.57375,4.41936,0.0548604,0.0681557,1.2513,5.54884,-1.4679,-0.627866,0.595612,1.44162,1.19027,70.3608,91.3601,2341.38,0.163969,0.281019,0.145314,13225700.0,36005300.0,44886600.0,22977200.0
98,2,DS,Pump,BRG_G,DS,0,5120,1097.98,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000233795,1.81414,1.73844,7.11409,13.7549,3.98174,0.0419911,0.0651153,1.25749,5.00154,-2.91912,-1.17065,1.21897,2.93127,2.35543,123.659,188.493,3947.01,0.192327,0.370014,0.136037,23482600.0,14963900.0,41192400.0,361699000.0
99,2,FS,Pump,BRG_F,DS,0,5120,1103.56,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000271345,1.91471,1.86854,6.08071,12.0458,3.31201,-0.00415674,-0.45945,1.22908,4.12095,-2.99398,-1.37891,1.34131,3.12737,2.76258,107.029,214.608,7112.75,0.191771,0.347881,0.131845,4310910.0,225029000.0,-5493670.0,225776000.0
100,8,DS,Roller,BRG_D,DS,0,640,1174.07,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,1,2.02129e-05,0.0654129,0.111123,0.298642,0.985023,7.28434,0.102017,2.04366,1.30755,9.5,-0.0645191,-0.0360168,0.0244458,0.149768,0.0723212,8.15907,11.8557,245.219,0.244699,0.249087,0.127793,-4226300.0,7874800.0,479790.0,-13753100.0
101,9,FS,Pump,BRG_B,FS,0,6400,1177.24,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000464816,2.0316,2.0068,9.04871,17.5212,4.48668,-0.0330346,0.330638,1.26813,5.74206,-3.40435,-1.31782,1.3118,3.26721,2.63808,169.357,190.397,3560.92,0.189021,0.203832,0.133794,211036000.0,213716000.0,69960100.0,9849890.0
102,11,FS,Roller,BRG_E,FS,0,512,37.074,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,9.22462e-05,0.180928,0.137461,0.483046,1.18257,3.96086,-0.0548728,0.0828977,1.2558,4.97914,-0.15827,-0.0867637,0.100169,0.218899,0.159615,6.80697,12.4464,311.463,0.0637875,0.228099,0.142807,-8149890.0,4659690.0,37728900.0,11531200.0
103,7,FS,Agitator,BRG_A,DS,1,5120,1160.7,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.0003053,0.896165,0.95656,3.57368,7.30064,3.87256,-0.0443746,0.0475472,1.25853,4.84996,-1.56247,-0.627682,0.624966,1.53096,1.23984,47.9368,109.16,4197.18,0.0263366,0.18193,0.13537,76936000.0,20402200.0,3390140.0,10448700.0
104,9,DS,Pump,BRG_H,FS,0,6400,1176.13,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-8.28975e-05,6.76146,6.78507,24.4572,48.4347,3.62103,-0.00743111,0.164174,1.27091,4.58662,-11.3549,-4.34197,4.28688,11.2798,8.66781,365.149,783.223,17856.9,0.478949,0.405584,0.109319,24397600.0,27298400.0,289882000.0,5730900000.0
105,9,DS,Pump,BRG_H,FS,0,6400,1216.32,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.000235419,5.81241,5.83941,22.2236,42.083,3.79833,-0.000324943,0.138734,1.26744,4.81226,-9.7401,-3.84985,3.82297,9.51694,7.68472,343.364,660.43,8340.38,0.480794,0.409432,0.105361,19501700.0,29738500.0,213187000.0,4290460000.0
106,3,FS,Engine,BRG_A,DS,1,5120,1161.53,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000301222,3.62561,3.68127,10.8633,21.6646,2.98916,0.110564,-0.71924,1.20351,3.56752,-5.6713,-2.79263,2.71527,6.17521,5.48336,169.281,436.874,15785.2,0.16287,0.272498,0.120263,29997700.0,1137180000.0,458221000.0,174254000.0
107,2,FS,Pump,BRG_F,DS,0,5120,1113.48,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000608253,2.52834,2.4884,7.06825,14.079,2.84702,-0.0504741,-0.755448,1.19248,3.38351,-4.08387,-1.95621,1.92947,3.89977,3.86605,108.884,295.821,18878.2,0.197217,0.342787,0.133384,17350600.0,589803000.0,-6375170.0,206812000.0
108,9,FS,Pump,BRG_B,FS,0,6400,1184.63,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,0.000380819,2.73282,2.80339,14.7487,27.0326,5.25357,-0.0336583,0.186497,1.26537,6.66048,-4.54553,-1.83658,1.82174,4.56612,3.6636,234.831,261.198,3704.82,0.187222,0.196058,0.139219,570288000.0,276441000.0,196273000.0,47292300.0
109,1,DS,Pump,BRG_K,DS,0,12800,2463.65,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000298492,4.63733,4.61749,22.0216,42.0318,4.70826,0.00497171,0.0909954,1.25213,5.88034,-7.517,-3.11436,3.16418,7.57109,6.22662,361.604,472.242,9794.93,0.032056,0.20232,0.145852,1863540000.0,139870000.0,798631000.0,102088000.0
110,3,FS,Engine,BRG_A,DS,1,5120,1161.98,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000321173,0.497242,0.543844,1.9438,3.65186,3.72981,-0.0886641,-0.314463,1.2318,4.59892,-0.858157,-0.377518,0.417299,0.899807,0.75312,32.1544,60.3276,3859.81,0.0267011,0.22793,0.166887,39272700.0,-9067000.0,-12770500.0,-2057580.0
111,3,FS,Engine,BRG_A,DS,1,5120,1161.34,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,2.78321e-05,2.34778,2.3551,7.5331,15.1148,3.31394,0.00323018,-0.38457,1.22318,4.06456,-3.73172,-1.66574,1.6783,3.86235,3.31506,125.486,269.657,7286.27,0.161833,0.284385,0.131686,35996600.0,398837000.0,129212000.0,185248000.0
112,7,DS,Agitator,BRG_E,DS,1,5120,1158.21,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000451047,0.651629,0.660434,2.62119,4.91627,3.98027,0.0606487,-0.180935,1.24214,4.96359,-1.07562,-0.478463,0.440914,1.09501,0.900734,39.6682,78.2829,2491.15,0.139322,0.203402,0.137034,21017600.0,29646100.0,1069670.0,-13296300.0
113,8,FS,Roller,BRG_D,DS,0,640,1054.57,16384,m/s^2,0.0326703,0.215398,0.524658,0.753853,0,0.000218049,0.0682277,0.0503135,0.35734,0.15544,3.68588,0.0104882,-0.208189,1.245,4.55289,-0.0670817,-0.0668765,0.0710845,0.145521,0.138883,4.48685,4.75277,218.042,0.221836,0.203518,0.120417,2353360.0,1641450.0,48011700.0,307831.0
114,7,FS,Agitator,BRG_A,DS,1,5120,1161.23,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000155168,0.807381,0.743307,3.18167,6.14667,3.88185,-0.020287,0.0321328,1.24835,4.82928,-1.37902,-0.532808,0.574655,1.32204,1.14014,67.8504,84.1968,2349.01,0.161228,0.277329,0.147212,28661300.0,38117600.0,-11384400.0,16525600.0
115,2,DS,Pump,BRG_G,DS,0,5120,1099.41,16384,m/s^2,0.419199,2.97983,4.21303,5.828,0,0.000247663,2.01191,2.08349,7.75084,14.9549,3.83905,-0.0445986,-0.0245822,1.25477,4.81844,-3.3581,-1.37534,1.38056,3.30112,2.69565,144.682,217.128,5117.43,0.0271118,0.349682,0.155358,71150100.0,8415590.0,11446900.0,434736000.0
116,9,FS,Pump,BRG_B,FS,0,6400,1176.15,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000555585,2.10223,2.09384,8.91487,17.2572,4.34518,0.0198686,0.192963,1.26078,5.50871,-3.37795,-1.40287,1.39685,3.45836,2.75915,183.766,191.996,3231.38,0.0117738,0.19067,0.140512,398359000.0,87584000.0,80374500.0,-4357730.0
117,3,FS,Engine,BRG_A,DS,1,5120,1161.87,16384,m/s^2,0.405214,2.55976,4.08749,5.91793,0,0.000184328,0.577101,0.590712,2.28014,4.1732,3.74046,-0.17538,-0.260208,1.22643,4.63223,-0.858428,-0.377199,0.433077,0.979151,0.849605,29.0425,65.287,4409.98,0.0301534,0.222069,0.164532,40656300.0,-7472270.0,23694500.0,9159170.0
118,7,FS,Agitator,BRG_A,DS,1,5120,1161.2,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000614445,0.725527,0.738757,3.1558,5.82838,4.4375,0.0303727,0.00845682,1.25896,5.60934,-1.23768,-0.509927,0.509487,1.25121,1.05801,59.0523,82.358,2747.04,0.027565,0.269844,0.146044,25425300.0,1917640.0,58552200.0,24473300.0
119,7,FS,Agitator,BRG_A,DS,1,5120,1157.69,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000301778,0.795839,0.770729,3.19723,6.10768,4.01241,0.0578499,0.107268,1.25742,5.05295,-1.32489,-0.553703,0.525039,1.31661,1.0491,66.3829,74.0931,1873.49,0.00284211,0.282512,0.151049,32990200.0,13888100.0,-8450150.0,29539400.0
120,7,FS,Agitator,BRG_A,DS,1,5120,1163.79,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000297036,1.18253,1.16432,4.64904,8.86294,3.99217,0.0166208,-0.0873163,1.24491,4.94009,-1.91544,-0.813332,0.782041,1.85732,1.60398,67.7128,124.824,3354.25,0.165032,0.302407,0.143948,14291500.0,29315700.0,-31832100.0,96960000.0
121,7,DS,Agitator,BRG_E,DS,1,5120,1161.3,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,0.000308464,1.31585,1.33751,4.57936,9.54429,3.54914,0.0543311,-0.0394218,1.2537,4.43477,-2.18154,-0.881838,0.903093,2.2743,1.74992,83.8417,153.741,2405.55,0.0462796,0.222833,0.12642,73511000.0,46509900.0,208639000.0,-18437100.0
122,1,DS,Pump,BRG_K,DS,0,12800,2475.33,16384,m/s^2,0.390781,2.00655,4.88776,7.10268,0,-0.000760474,11.5302,11.479,51.2222,101.946,4.43622,0.00643967,0.0298558,1.25723,5.5944,-18.9558,-7.7124,7.62501,18.9295,15.3198,876.751,1183.28,22293.8,0.325849,0.277729,0.128772,2272210000.0,1361060000.0,12190900000.0,1892110000.0
123,9,FS,Pump,BRG_B,FS,0,6400,1183.19,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,1,5.09687e-05,3.15698,3.12404,17.9596,31.1836,5.7103,0.112872,0.607508,1.27084,7.29388,-5.17282,-2.07728,2.04124,5.16141,4.13331,229.389,331.173,10578.3,0.188755,0.210985,0.132419,312908000.0,788499000.0,179663000.0,75629500.0
124,11,FS,Roller,BRG_E,FS,0,512,38.488,8192,m/s^2,1.03959,5.40216,8.20962,13.4255,0,0.000372576,0.0860189,0.0481506,0.290227,0.688739,3.55379,-0.00784166,0.00174395,1.24703,4.42916,-0.186562,-0.0538966,0.0527006,0.165011,0.10761,4.6138,2.20926,73.0166,0.0966676,0.222556,0.145046,-2395090.0,-1752980.0,7581060.0,-6699610.0
125,7,FS,Agitator,BRG_A,DS,1,5120,1164.58,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,6.05877e-05,1.85371,1.88214,7.27536,13.9711,3.9646,-0.0687185,0.12534,1.26068,5.02485,-3.18483,-1.21497,1.22821,2.87649,2.48781,86.4032,222.154,7016.99,0.0471274,0.208284,0.129942,166970000.0,63698600.0,252097000.0,-3163060.0
126,3,DS,Engine,BRG_E,DS,1,5120,1167.87,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,0,0.000575918,0.568906,0.603937,2.52883,4.59352,4.50478,-0.20541,0.142532,1.2643,5.7213,-1.05199,-0.39212,0.401623,0.934793,0.793149,36.3644,70.4131,1844.85,0.0265984,0.23548,0.174693,22318400.0,-2420500.0,21913600.0,27437900.0
127,9,FS,Pump,BRG_B,FS,0,6400,1203.52,16384,m/s^2,0.415987,2.13593,4.94682,7.14286,0,0.000502513,2.17138,2.17753,8.46066,16.6867,3.97573,0.0201606,-0.00888689,1.25637,5.02155,-3.6539,-1.46721,1.45845,3.48162,2.93786,207.756,186.701,5800.17,0.011223,0.231439,0.153596,330402000.0,65525300.0,84285000.0,125077000.0
128,7,FS,Agitator,BRG_A,DS,1,5120,1161.47,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000191453,2.00383,1.98289,7.46447,14.7638,3.80778,-0.0463072,0.201793,1.25681,4.7753,-3.34169,-1.2974,1.37361,3.12803,2.66546,86.3698,238.817,7186.3,0.30694,0.215594,0.129281,166230000.0,56889500.0,315515000.0,9844360.0
129,7,DS,Agitator,BRG_E,DS,1,5120,1160.77,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,3,2.52188e-05,0.881294,0.852582,3.72067,6.93409,4.21596,0.00350204,0.0276313,1.255,5.31805,-1.33176,-0.607173,0.625559,1.3728,1.16965,55.2045,89.0973,2472.01,0.0276515,0.199586,0.135429,62059800.0,8381700.0,5256550.0,-9715260.0
130,7,DS,Agitator,BRG_E,DS,1,5120,1160.79,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,0.000516962,0.700334,0.741692,3.57278,7.30563,4.97709,0.0509778,0.295675,1.26129,6.2845,-1.12461,-0.488059,0.468442,1.21982,0.943313,46.5928,80.1973,2073.41,0.138682,0.205199,0.143432,24986600.0,39950600.0,-1377280.0,-3032490.0
131,2,FS,Pump,BRG_F,DS,0,5120,1102.21,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000440094,1.94719,1.88315,6.69316,14.047,3.63956,0.00586192,-0.145088,1.24189,4.53928,-3.22574,-1.33016,1.34855,3.1489,2.67115,113.668,220.242,9443.55,0.19406,0.318512,0.157912,160685000.0,119093000.0,15856700.0,211925000.0
132,2,FS,Pump,BRG_F,DS,0,5120,1103.27,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,0.000125625,1.80047,1.76201,5.87975,11.6588,3.32923,0.0211866,-0.422565,1.23036,4.06188,-2.90358,-1.25941,1.25582,2.93061,2.56672,104.044,199.75,12903.2,0.195689,0.351063,0.130932,1372610.0,191643000.0,7155550.0,177174000.0
133,9,DS,Pump,BRG_H,FS,0,6400,1201.22,16384,m/s^2,0.405987,2.57593,5.67682,8.40286,0,-0.00015988,6.18019,6.19244,22.7423,44.0583,3.67171,-0.0183754,-0.150668,1.25593,4.63513,-10.4571,-4.12348,4.19765,10.2728,8.25741,370.434,702.122,8714.44,0.486695,0.406557,0.107313,28361200.0,47454900.0,208961000.0,4788030000.0
134,7,FS,Agitator,BRG_A,DS,1,5120,1164.46,16384,m/s^2,0.411794,2.59144,3.99262,5.84189,0,0.000467678,1.44286,1.39971,5.03096,10.1802,3.52149,0.0177893,-0.251652,1.23824,4.35599,-2.3671,-1.00332,0.97436,2.43848,1.9691,95.539,149.566,2938.52,0.164213,0.304407,0.143675,38255100.0,52926600.0,65107900.0,147798000.0
135,3,DS,Engine,BRG_E,DS,1,5120,1163.8,16384,m/s^2,0.375214,1.98976,3.08749,4.91793,0,2.14558e-05,0.659703,0.694919,2.42979,5.35263,3.97564,-0.115158,0.200382,1.26865,5.07237,-1.1339,-0.422539,0.437275,1.03679,0.917672,35.5092,72.3931,2217.8,0.0416798,0.226509,0.174257,44418400.0,1973150.0,-43737200.0,24864700.0
136,2,FS,Pump,BRG_F,DS,0,5120,1102.36,16384,m/s^2,0.409199,2.73983,3.73303,5.308,0,5.86973e-05,1.90353,1.92834,5.95174,11.9531,3.1138,-0.0553922,-0.56105,1.20616,3.76893,-3.07335,-1.40098,1.42913,3.08457,2.91144,104.552,222.695,12369.5,0.194601,0.324493,0.141838,23376300.0,315561000.0,36713200.0,128479000.0
137,7,DS,Agitator,BRG_E,DS,1,5120,1163.15,16384,m/s^2,0.381794,2.02144,2.99262,4.84189,0,1.144e-05,0.765663,0.781663,3.17806,6.31826,4.16633,-0.00364038,-0.0452397,1.24602,5.20596,-1.28705,-0.526972,0.553719,1.30742,1.05323,51.9989,87.315,2197.95,0.141292,0.208238,0.141958,28400500.0,48299400.0,29508100.0,16169400.0
