date,year,month,day,hour,day_of_week,is_weekend,season,city,station,latitude,longitude,temperature,humidity,wind_speed,visibility,aqi,id
2023-02-27,2023,2,27,23,Saturday,1,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,17.2,46,4.5,2.6,365,181
2026-03-04,2026,3,4,18,Monday,0,summer,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,22.3,30,19.8,2.2,313,182
2027-12-12,2027,12,12,23,Friday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,17.4,64,4.2,0.9,500,183
2022-01-10,2022,1,10,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,12.2,56,6.4,0.8,500,184
2024-02-23,2024,2,23,12,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,22.0,48,10.2,2.7,390,185
2024-07-31,2024,7,31,6,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,26.7,100,6.7,7.0,79,186
2024-11-18,2024,11,18,6,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,14.4,100,2.5,0.3,500,187
2027-11-17,2027,11,17,6,Monday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,15.1,95,3.6,0.3,500,188
2023-11-06,2023,11,6,18,Saturday,1,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,22.4,48,6.4,0.8,500,189
2023-08-03,2023,8,3,6,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,27.6,94,8.8,6.1,47,190
2023-05-13,2023,5,13,6,Thursday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,32.2,43,10.5,7.1,179,191
2026-12-29,2026,12,29,18,Sunday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,17.7,46,5.4,2.7,448,192
2022-10-02,2022,10,2,23,Friday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,29.6,21,10.7,2.2,338,193
2024-03-16,2024,3,16,23,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,22.1,24,10.9,4.9,218,194
2027-11-27,2027,11,27,18,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,24.0,46,6.0,0.8,500,195
2027-02-13,2027,2,13,6,Thursday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,11.3,98,2.6,1.9,421,196
2023-07-17,2023,7,17,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,34.7,80,16.1,8.1,65,197
2027-08-06,2027,8,6,12,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,37.0,95,20.5,10.3,80,198
2024-03-22,2024,3,22,23,Wednesday,0,summer,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,24.8,21,12.9,4.9,234,199
2026-04-06,2026,4,6,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,27.3,53,8.4,7.9,165,200
2025-12-05,2025,12,5,12,Wednesday,0,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,19.2,55,10.2,1.7,499,201
2023-12-24,2023,12,24,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,16.2,53,5.7,1.0,500,202
2022-01-04,2022,1,4,18,Sunday,1,winter,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,15.3,59,5.3,1.3,414,203
2022-05-17,2022,5,17,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,39.3,34,14.6,6.6,183,204
2024-09-25,2024,9,25,6,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,26.8,93,5.4,6.9,109,205
2022-08-19,2022,8,19,18,Wednesday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,33.7,82,13.0,5.5,88,206
2023-10-07,2023,10,7,12,Thursday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,32.0,38,16.7,4.3,382,207
2027-06-09,2027,6,9,18,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,37.0,82,12.4,7.1,101,208
2026-08-31,2026,8,31,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,31.4,84,10.2,7.7,56,209
2024-05-29,2024,5,29,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,37.5,32,20.2,4.0,269,210
2026-10-02,2026,10,2,18,Wednesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,26.5,39,10.5,4.2,393,211
2026-07-27,2026,7,27,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,28.6,100,9.8,12.9,74,212
2023-05-01,2023,5,1,6,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,30.9,45,8.3,5.5,151,213
2023-10-18,2023,10,18,12,Monday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,32.5,28,11.0,1.5,438,214
2022-10-15,2022,10,15,12,Thursday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,32.6,30,16.0,2.9,456,215
2022-03-02,2022,3,2,12,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,28.9,22,31.0,4.9,136,216
2023-02-11,2023,2,11,18,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,17.1,59,4.5,2.5,380,217
2022-06-08,2022,6,8,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,37.0,79,14.2,6.2,132,218
2024-08-21,2024,8,21,18,Monday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,31.0,87,12.4,12.2,103,219
2025-08-07,2025,8,7,12,Tuesday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,37.1,82,23.2,8.4,46,220
2026-01-29,2026,1,29,18,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,12.9,57,6.3,0.8,500,221
2022-04-20,2022,4,20,18,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,33.5,32,17.5,4.5,209,222
2022-06-15,2022,6,15,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,41.4,78,17.1,6.3,125,223
2025-05-31,2025,5,31,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,32.4,99,5.8,5.8,155,224
2027-09-18,2027,9,18,18,Thursday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,31.8,80,10.4,6.3,115,225
2027-12-05,2027,12,5,23,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,17.6,62,5.1,1.4,500,226
2027-04-13,2027,4,13,6,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,26.1,37,7.3,6.5,111,227
2023-08-31,2023,8,31,18,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,32.3,93,15.6,8.6,77,228
2026-08-26,2026,8,26,12,Monday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,38.4,76,21.8,7.1,85,229
2024-12-30,2024,12,30,12,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,20.6,47,6.1,1.4,500,230
2024-04-17,2024,4,17,12,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,36.0,31,27.2,7.8,113,231
2025-03-26,2025,3,26,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,17.0,38,10.3,5.5,193,232
2027-02-04,2027,2,4,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,21.4,61,7.3,2.7,325,233
2022-12-04,2022,12,4,12,Friday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,21.7,65,6.5,1.6,500,234
2024-04-07,2024,4,7,12,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,35.1,32,18.1,7.4,124,235
2022-05-12,2022,5,12,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,36.8,35,12.4,5.5,211,236
2027-08-02,2027,8,2,12,Saturday,1,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,38.4,78,20.9,8.4,34,237
2026-07-04,2026,7,4,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,37.7,76,17.3,10.4,77,238
2022-01-22,2022,1,22,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,19.2,64,7.7,2.1,500,239
2022-08-04,2022,8,4,6,Tuesday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,25.0,100,5.3,14.9,86,240
2024-11-29,2024,11,29,6,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,14.6,96,2.1,0.3,500,241
2025-07-03,2025,7,3,23,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,31.2,93,10.7,9.0,74,242
2022-08-14,2022,8,14,12,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,37.4,83,21.1,7.2,84,243
2025-09-09,2025,9,9,6,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,26.2,95,4.3,5.9,115,244
2025-06-10,2025,6,10,12,Sunday,1,monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,41.5,72,14.5,8.0,96,245
2027-03-07,2027,3,7,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,16.8,48,11.2,7.8,233,246
2027-01-28,2027,1,28,18,Tuesday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,13.8,45,4.7,2.3,403,247
2027-08-30,2027,8,30,18,Saturday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,33.6,85,12.2,7.3,105,248
2026-03-14,2026,3,14,23,Thursday,0,summer,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,22.8,22,18.1,3.7,258,249
2022-01-21,2022,1,21,23,Wednesday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,14.2,47,4.0,1.2,480,250
2024-06-09,2024,6,9,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,33.0,86,8.9,9.7,50,251
2023-05-15,2023,5,15,6,Saturday,1,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,30.0,44,7.4,4.2,162,252
2025-06-30,2025,6,30,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,31.7,84,12.6,9.8,39,253
2025-08-24,2025,8,24,12,Friday,0,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,37.6,93,13.2,6.2,52,254
2023-12-24,2023,12,24,18,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,16.1,63,4.3,2.8,500,255
2023-05-26,2023,5,26,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,36.4,37,11.5,4.0,249,256
2024-08-04,2024,8,4,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,25.7,93,7.6,9.9,78,257
2025-09-13,2025,9,13,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,37.3,82,15.8,10.0,85,258
2024-05-24,2024,5,24,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,36.0,23,13.6,4.3,293,259
2025-07-21,2025,7,21,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,32.5,84,10.3,7.9,96,260
2022-07-18,2022,7,18,12,Saturday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,38.4,80,18.6,5.6,110,261
2025-04-17,2025,4,17,23,Tuesday,0,summer,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,31.3,30,18.8,7.2,189,262
2026-08-20,2026,8,20,6,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,27.7,100,9.4,8.3,28,263
2027-05-14,2027,5,14,6,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,31.7,47,9.2,2.8,263,264
2025-07-11,2025,7,11,6,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,25.1,100,7.2,12.2,43,265
2027-05-19,2027,5,19,18,Monday,0,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,38.9,29,12.4,7.0,228,266
2022-05-26,2022,5,26,18,Tuesday,0,summer,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,39.0,36,15.6,2.2,301,267
2022-06-26,2022,6,26,6,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,33.5,85,7.4,7.5,56,268
2024-09-10,2024,9,10,12,Sunday,1,monsoon,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,36.0,79,14.3,5.3,103,269
2026-01-26,2026,1,26,12,Saturday,1,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,17.4,50,9.1,1.8,378,270
2023-01-21,2023,1,21,12,Thursday,0,winter,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,18.3,49,8.2,1.6,378,271
2022-05-22,2022,5,22,23,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,38.0,27,17.8,7.6,211,272
2025-12-03,2025,12,3,23,Monday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,17.9,59,3.7,0.6,500,273
2025-08-21,2025,8,21,6,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,25.3,95,7.4,14.4,31,274
2027-04-26,2027,4,26,23,Saturday,1,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,33.2,21,11.1,4.9,148,275
2024-07-27,2024,7,27,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,37.1,84,17.3,8.6,89,276
2023-02-20,2023,2,20,18,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,18.5,62,5.3,4.4,348,277
2024-09-16,2024,9,16,6,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,27.7,83,3.8,12.7,86,278
2024-07-13,2024,7,13,18,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_11,38.5535,87.2167,31.7,85,9.1,4.3,116,279
2022-07-05,2022,7,5,12,Sunday,1,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,37.8,93,22.8,8.4,72,280
2025-08-20,2025,8,20,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,38.1,93,21.4,7.5,56,281
2024-06-13,2024,6,13,18,Tuesday,0,monsoon,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,37.5,72,10.0,7.1,168,282
2025-12-04,2025,12,4,18,Tuesday,0,winter,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,16.3,62,4.2,1.4,500,283
2022-02-07,2022,2,7,6,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,11.2,100,2.9,1.6,367,284
2022-07-25,2022,7,25,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,31.4,80,15.9,6.0,108,285
2022-04-07,2022,4,7,12,Tuesday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,35.1,25,18.1,6.3,101,286
2024-02-09,2024,2,9,23,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,15.1,59,4.8,2.0,386,287
2026-11-21,2026,11,21,6,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,17.1,100,2.7,0.5,500,288
2025-06-09,2025,6,9,6,Saturday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,33.9,83,5.1,7.5,114,289
2022-11-24,2022,11,24,6,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,14.7,100,3.7,0.3,500,290
2027-04-09,2027,4,9,6,Wednesday,0,summer,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,27.3,55,12.5,7.0,163,291
2024-02-11,2024,2,11,12,Friday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,20.4,54,6.8,3.3,314,292
2023-12-21,2023,12,21,12,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,20.2,47,8.0,1.3,500,293
2025-04-06,2025,4,6,12,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,34.8,21,23.6,4.4,115,294
2022-07-23,2022,7,23,23,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,34.7,83,10.1,14.4,79,295
2025-09-16,2025,9,16,18,Sunday,1,monsoon,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,30.5,75,5.9,6.4,108,296
2027-01-08,2027,1,8,23,Wednesday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,14.4,52,4.4,2.1,490,297
2022-06-06,2022,6,6,18,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,38.2,72,12.1,5.2,118,298
2025-07-11,2025,7,11,18,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,33.5,76,8.6,13.2,54,299
2027-03-07,2027,3,7,6,Friday,0,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,16.3,40,7.3,4.3,250,300
2024-09-27,2024,9,27,6,Wednesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,24.8,97,5.6,13.8,70,301
2022-03-05,2022,3,5,23,Thursday,0,summer,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,22.3,23,10.8,3.9,286,302
2024-02-23,2024,2,23,23,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,15.1,49,6.5,1.7,495,303
2023-06-21,2023,6,21,12,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,41.2,84,17.1,7.2,114,304
2022-12-28,2022,12,28,12,Monday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,22.5,49,6.9,2.3,450,305
2022-03-22,2022,3,22,6,Sunday,1,summer,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,19.9,53,9.2,4.7,258,306
2022-05-04,2022,5,4,12,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,44.8,33,26.5,4.9,164,307
2022-04-11,2022,4,11,18,Saturday,1,summer,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,33.4,28,13.1,5.7,157,308
2024-07-19,2024,7,19,23,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,32.3,95,15.1,9.1,45,309
2026-09-17,2026,9,17,6,Tuesday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,27.9,90,6.1,5.6,107,310
2027-04-06,2027,4,6,23,Sunday,1,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,32.2,27,13.5,4.7,121,311
2025-01-02,2025,1,2,12,Tuesday,0,winter,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,17.4,65,9.2,2.6,462,312
2025-02-23,2025,2,23,12,Friday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,20.4,57,5.4,4.2,341,313
2024-02-03,2024,2,3,6,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_16,38.5447,87.323,10.8,99,2.1,1.2,477,314
2027-09-15,2027,9,15,23,Monday,0,monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,32.0,65,9.8,6.5,123,315
2026-07-11,2026,7,11,12,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,37.6,75,22.4,6.8,53,316
2026-11-14,2026,11,14,12,Thursday,0,winter,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,26.5,53,8.7,0.7,500,317
2025-02-01,2025,2,1,12,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,21.2,61,9.4,4.1,320,318
2022-07-09,2022,7,9,6,Thursday,0,monsoon,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,26.1,100,9.9,6.1,114,319
2022-02-02,2022,2,2,12,Monday,0,winter,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,23.6,51,7.6,4.7,357,320
2026-01-16,2026,1,16,23,Wednesday,0,winter,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,15.2,50,4.7,0.8,500,321
2025-06-03,2025,6,3,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,44.6,75,20.0,4.1,108,322
2025-08-31,2025,8,31,6,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,24.2,93,5.9,5.8,90,323
2022-07-04,2022,7,4,23,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_10,38.5631,87.1851,31.5,78,14.0,14.4,36,324
2024-04-07,2024,4,7,12,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,38.6,36,16.1,5.4,132,325
2025-04-18,2025,4,18,18,Wednesday,0,summer,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,32.0,32,19.6,3.8,290,326
2025-02-06,2025,2,6,23,Tuesday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,15.1,60,4.9,2.4,420,327
2023-12-04,2023,12,4,23,Saturday,1,winter,Metropolis_Alpha,Monitoring_Station_07,38.5308,87.271,17.3,61,3.7,2.4,500,328
2026-08-16,2026,8,16,23,Friday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_22,38.6605,87.3573,30.9,89,11.0,13.4,34,329
2024-11-08,2024,11,8,6,Wednesday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,16.5,100,3.9,0.5,500,330
2024-10-17,2024,10,17,23,Tuesday,0,post_monsoon,Metropolis_Delta,Monitoring_Station_20,38.4089,87.3178,27.4,25,5.8,0.6,500,331
2022-09-29,2022,9,29,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,31.1,66,9.6,7.5,157,332
2025-12-28,2025,12,28,12,Friday,0,winter,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,22.4,58,5.9,2.5,490,333
2027-09-06,2027,9,6,12,Saturday,1,monsoon,Metropolis_Alpha,Monitoring_Station_02,38.7299,87.1718,38.4,81,12.7,5.4,121,334
2023-08-22,2023,8,22,23,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,30.2,80,12.2,13.3,35,335
2023-04-30,2023,4,30,6,Friday,0,summer,Metropolis_Alpha,Monitoring_Station_05,38.6289,87.2414,24.5,51,8.9,5.4,228,336
2027-02-24,2027,2,24,23,Monday,0,winter,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,15.4,63,4.0,1.6,452,337
2024-10-08,2024,10,8,12,Sunday,1,post_monsoon,Metropolis_Alpha,Monitoring_Station_06,38.6683,87.1311,33.3,33,11.2,2.3,396,338
2025-08-31,2025,8,31,18,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,31.1,77,11.0,5.2,134,339
2024-10-24,2024,10,24,6,Tuesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,22.5,49,6.0,1.0,500,340
2026-09-06,2026,9,6,6,Friday,0,monsoon,Metropolis_Delta,Monitoring_Station_21,38.3722,87.3099,28.0,96,3.8,7.8,106,341
2026-07-31,2026,7,31,6,Wednesday,0,monsoon,Metropolis_Gamma,Monitoring_Station_19,38.423,87.047,25.1,100,6.1,10.8,32,342
2023-05-28,2023,5,28,12,Friday,0,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,41.9,31,28.1,6.6,142,343
2025-06-17,2025,6,17,18,Sunday,1,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,39.5,81,8.6,8.0,146,344
2027-06-03,2027,6,3,18,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_13,38.6089,87.0327,36.9,75,10.4,4.7,114,345
2023-07-19,2023,7,19,6,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_12,38.5708,87.0712,25.2,96,9.6,9.4,34,346
2022-10-28,2022,10,28,18,Wednesday,0,post_monsoon,Metropolis_Gamma,Monitoring_Station_18,38.450199999999995,87.0266,27.4,31,6.7,0.5,500,347
2025-09-24,2025,9,24,18,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_08,38.6519,87.1579,32.9,77,6.6,5.5,134,348
2023-08-17,2023,8,17,23,Tuesday,0,monsoon,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,33.4,87,9.7,7.0,47,349
2024-01-26,2024,1,26,23,Wednesday,0,winter,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,13.0,59,6.1,2.9,479,350
2022-04-13,2022,4,13,6,Monday,0,summer,Metropolis_Alpha,Monitoring_Station_04,38.7762,87.051,25.6,51,10.6,3.6,256,351
2024-07-09,2024,7,9,12,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,39.0,78,14.2,10.3,82,352
2022-12-03,2022,12,3,23,Thursday,0,winter,Metropolis_Beta,Monitoring_Station_15,38.6246,87.3649,14.2,49,3.7,1.1,500,353
2022-10-27,2022,10,27,12,Tuesday,0,post_monsoon,Metropolis_Alpha,Monitoring_Station_01,38.6469,87.3164,31.2,24,11.1,0.9,500,354
2024-05-13,2024,5,13,12,Saturday,1,summer,Metropolis_Beta,Monitoring_Station_17,38.4744,87.504,43.7,25,18.2,6.7,134,355
2025-09-16,2025,9,16,23,Sunday,1,monsoon,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,33.9,75,8.5,13.5,85,356
2027-12-30,2027,12,30,6,Tuesday,0,winter,Metropolis_Alpha,Monitoring_Station_14,38.6362,87.201,8.4,100,3.6,1.6,500,357
2027-09-03,2027,9,3,23,Wednesday,0,monsoon,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,32.3,73,6.8,7.1,106,358
2022-04-06,2022,4,6,18,Monday,0,summer,Metropolis_Epsilon,Monitoring_Station_23,38.7529,87.2782,30.5,33,15.1,4.4,249,359
2024-07-31,2024,7,31,23,Monday,0,monsoon,Metropolis_Alpha,Monitoring_Station_03,38.6999,87.1653,31.6,84,16.2,4.8,95,360
2026-07-26,2026,7,26,18,Friday,0,monsoon,Metropolis_Alpha,Monitoring_Station_09,38.7495,87.0565,31.4,88,13.2,6.4,108,361
